segindex,fieldname,compname,subcompname,segindex,newfieldname,newcompname,newsubcompname
ROL.4.23.21,rol_role_person_name,assgn_agency_dept,second_alt_value_set_oid,ROL.4.23.21,,,
ROL.4.23.22,rol_role_person_name,assgn_agency_dept,second_alt_value_set_ver_id,ROL.4.23.22,,,
ROL.4.24,rol_role_person_name,security_check,,ROL.4.24,,,
ROL.4.25,rol_role_person_name,security_check_scheme,,ROL.4.25,,,
ROL.5,rol_role_begin_date_time,,,ROL.5,,,
ROL.6,rol_role_end_date_time,,,ROL.6,,,
ROL.7,rol_role_duration,,,ROL.7,,,
ROL.7.1,rol_role_duration,primary_id,,ROL.7.1,,,
ROL.7.2,rol_role_duration,text,,ROL.7.2,,,
ROL.7.3,rol_role_duration,name_of_coding_sys,,ROL.7.3,,,
ROL.7.4,rol_role_duration,alt_identifier,,ROL.7.4,,,
ROL.7.5,rol_role_duration,alt_text,,ROL.7.5,,,
ROL.7.6,rol_role_duration,name_of_alt_coding_sys,,ROL.7.6,,,
ROL.7.7,rol_role_duration,coding_sys_ver_id,,ROL.7.7,,,
ROL.7.8,rol_role_duration,alt_coding_sys_ver_id,,ROL.7.8,,,
ROL.7.9,rol_role_duration,original_text,,ROL.7.9,,,
ROL.7.10,rol_role_duration,second_alt_id,,ROL.7.10,,,
ROL.7.11,rol_role_duration,second_alt_text,,ROL.7.11,,,
ROL.7.12,rol_role_duration,name_of_second_alt_coding_sys,,ROL.7.12,,,
ROL.7.13,rol_role_duration,second_alt_coding_sys_ver_id,,ROL.7.13,,,
ROL.7.14,rol_role_duration,coding_sys_oid,,ROL.7.14,,,
ROL.7.15,rol_role_duration,value_set_oid,,ROL.7.15,,,
ROL.7.16,rol_role_duration,value_set_ver_id,,ROL.7.16,,,
ROL.7.17,rol_role_duration,alt_coding_sys_oid,,ROL.7.17,,,
ROL.7.18,rol_role_duration,alt_value_set_oid,,ROL.7.18,,,
ROL.7.19,rol_role_duration,alt_value_set_ver_id,,ROL.7.19,,,
ROL.7.20,rol_role_duration,second_alt_coding_sys_oid,,ROL.7.20,,,
ROL.7.21,rol_role_duration,second_alt_value_set_oid,,ROL.7.21,,,
ROL.7.22,rol_role_duration,second_alt_value_set_ver_id,,ROL.7.22,,,
ROL.8,rol_role_action_reason,,,ROL.8,,,
ROL.8.1,rol_role_action_reason,primary_id,,ROL.8.1,,,
ROL.8.2,rol_role_action_reason,text,,ROL.8.2,,,
ROL.8.3,rol_role_action_reason,name_of_coding_sys,,ROL.8.3,,,
ROL.8.4,rol_role_action_reason,alt_id,,ROL.8.4,,,
ROL.8.5,rol_role_action_reason,alt_text,,ROL.8.5,,,
ROL.8.6,rol_role_action_reason,name_of_alt_coding_sys,,ROL.8.6,,,
ROL.8.7,rol_role_action_reason,coding_sys_ver_id,,ROL.8.7,,,
ROL.8.8,rol_role_action_reason,alt_coding_sys_ver_id,,ROL.8.8,,,
ROL.8.9,rol_role_action_reason,original_text,,ROL.8.9,,,
ROL.8.10,rol_role_action_reason,second_alt_id,,ROL.8.10,,,
ROL.8.11,rol_role_action_reason,second_alt_text,,ROL.8.11,,,
ROL.8.12,rol_role_action_reason,name_of_second_alt_coding_sys,,ROL.8.12,,,
ROL.8.13,rol_role_action_reason,second_alt_coding_sys_ver_id,,ROL.8.13,,,
ROL.8.14,rol_role_action_reason,coding_sys_oid,,ROL.8.14,,,
ROL.8.15,rol_role_action_reason,value_set_oid,,ROL.8.15,,,
ROL.8.16,rol_role_action_reason,value_set_ver_id,,ROL.8.16,,,
ROL.8.17,rol_role_action_reason,alt_coding_sys_oid,,ROL.8.17,,,
ROL.8.18,rol_role_action_reason,alt_value_set_oid,,ROL.8.18,,,
ROL.8.19,rol_role_action_reason,alt_value_set_ver_id,,ROL.8.19,,,
ROL.8.20,rol_role_action_reason,second_alt_coding_sys_oid,,ROL.8.20,,,
ROL.8.21,rol_role_action_reason,second_alt_value_set_oid,,ROL.8.21,,,
ROL.8.22,rol_role_action_reason,second_alt_value_set_ver_id,,ROL.8.22,,,
ROL.9,rol_provider_type,,,ROL.9,,,
ROL.9.1,rol_provider_type,primary_id,,ROL.9.1,,,
ROL.9.2,rol_provider_type,text,,ROL.9.2,,,
ROL.9.3,rol_provider_type,name_of_coding_sys,,ROL.9.3,,,
ROL.9.4,rol_provider_type,alt_identifier,,ROL.9.4,,,
ROL.9.5,rol_provider_type,alt_text,,ROL.9.5,,,
ROL.9.6,rol_provider_type,name_of_alt_coding_sys,,ROL.9.6,,,
ROL.9.7,rol_provider_type,coding_sys_ver_id,,ROL.9.7,,,
ROL.9.8,rol_provider_type,alt_coding_sys_ver_id,,ROL.9.8,,,
ROL.9.9,rol_provider_type,original_text,,ROL.9.9,,,
ROL.9.10,rol_provider_type,second_alt_id,,ROL.9.10,,,
ROL.9.11,rol_provider_type,second_alt_text,,ROL.9.11,,,
ROL.9.12,rol_provider_type,name_of_second_alt_coding_sys,,ROL.9.12,,,
ROL.9.13,rol_provider_type,second_alt_coding_sys_ver_id,,ROL.9.13,,,
ROL.9.14,rol_provider_type,coding_sys_oid,,ROL.9.14,,,
ROL.9.15,rol_provider_type,value_set_oid,,ROL.9.15,,,
ROL.9.16,rol_provider_type,value_set_ver_id,,ROL.9.16,,,
ROL.9.17,rol_provider_type,alt_coding_sys_oid,,ROL.9.17,,,
ROL.9.18,rol_provider_type,alt_value_set_oid,,ROL.9.18,,,
ROL.9.19,rol_provider_type,alt_value_set_ver_id,,ROL.9.19,,,
ROL.9.20,rol_provider_type,second_alt_coding_sys_oid,,ROL.9.20,,,
ROL.9.21,rol_provider_type,second_alt_value_set_oid,,ROL.9.21,,,
ROL.9.22,rol_provider_type,second_alt_value_set_ver_id,,ROL.9.22,,,
ROL.10,rol_organization_unit_type,,,ROL.10,,,
ROL.10.1,rol_organization_unit_type,primary_id,,ROL.10.1,,,
ROL.10.2,rol_organization_unit_type,text,,ROL.10.2,,,
ROL.10.3,rol_organization_unit_type,name_of_coding_sys,,ROL.10.3,,,
ROL.10.4,rol_organization_unit_type,alt_identifier,,ROL.10.4,,,
ROL.10.5,rol_organization_unit_type,alt_text,,ROL.10.5,,,
ROL.10.6,rol_organization_unit_type,name_of_alt_coding_sys,,ROL.10.6,,,
ROL.10.7,rol_organization_unit_type,coding_sys_ver_id,,ROL.10.7,,,
ROL.10.8,rol_organization_unit_type,alt_coding_sys_ver_id,,ROL.10.8,,,
ROL.10.9,rol_organization_unit_type,original_text,,ROL.10.9,,,
ROL.10.10,rol_organization_unit_type,second_alt_id,,ROL.10.10,,,
ROL.10.11,rol_organization_unit_type,second_alt_text,,ROL.10.11,,,
ROL.10.12,rol_organization_unit_type,name_of_second_alt_coding_sys,,ROL.10.12,,,
ROL.10.13,rol_organization_unit_type,second_alt_coding_sys_ver_id,,ROL.10.13,,,
ROL.10.14,rol_organization_unit_type,coding_sys_oid,,ROL.10.14,,,
ROL.10.15,rol_organization_unit_type,value_set_oid,,ROL.10.15,,,
ROL.10.16,rol_organization_unit_type,value_set_ver_id,,ROL.10.16,,,
ROL.10.17,rol_organization_unit_type,alt_coding_sys_oid,,ROL.10.17,,,
ROL.10.18,rol_organization_unit_type,alt_value_set_oid,,ROL.10.18,,,
ROL.10.19,rol_organization_unit_type,alt_value_set_ver_id,,ROL.10.19,,,
ROL.10.20,rol_organization_unit_type,second_alt_coding_sys_oid,,ROL.10.20,,,
ROL.10.21,rol_organization_unit_type,second_alt_value_set_oid,,ROL.10.21,,,
ROL.10.22,rol_organization_unit_type,second_alt_value_set_ver_id,,ROL.10.22,,,
ROL.11,rol_office_home_address_birthplace,,,ROL.11,,,
ROL.11.1,rol_office_home_address_birthplace,street_address1,,ROL.11.1,,,
ROL.11.1.1,rol_office_home_address_birthplace,street_address1,street_mailing_address,ROL.11.1.1,,,
ROL.11.1.2,rol_office_home_address_birthplace,street_address1,street_name,ROL.11.1.2,,,
ROL.11.1.3,rol_office_home_address_birthplace,street_address1,dwelling_num,ROL.11.1.3,,,
ROL.11.2,rol_office_home_address_birthplace,street_address2,,ROL.11.2,,,
ROL.11.3,rol_office_home_address_birthplace,city,,ROL.11.3,,,
ROL.11.4,rol_office_home_address_birthplace,state_province,,ROL.11.4,,,
ROL.11.5,rol_office_home_address_birthplace,zip_postal_code,,ROL.11.5,,,
ROL.11.6,rol_office_home_address_birthplace,country,,ROL.11.6,,,
ROL.11.7,rol_office_home_address_birthplace,address_type,,ROL.11.7,,,
ROL.11.8,rol_office_home_address_birthplace,other_geo_designation,,ROL.11.8,,,
ROL.11.9,rol_office_home_address_birthplace,county_parish_code,,ROL.11.9,,,
ROL.11.9.1,rol_office_home_address_birthplace,county_parish_code,primary_id,ROL.11.9.1,,,
ROL.11.9.2,rol_office_home_address_birthplace,county_parish_code,text,ROL.11.9.2,,,
ROL.11.9.3,rol_office_home_address_birthplace,county_parish_code,name_of_coding_sys,ROL.11.9.3,,,
ROL.11.9.4,rol_office_home_address_birthplace,county_parish_code,alt_identifier,ROL.11.9.4,,,
ROL.11.9.5,rol_office_home_address_birthplace,county_parish_code,alt_text,ROL.11.9.5,,,
ROL.11.9.6,rol_office_home_address_birthplace,county_parish_code,name_of_alt_coding_sys,ROL.11.9.6,,,
ROL.11.9.7,rol_office_home_address_birthplace,county_parish_code,coding_sys_ver_id,ROL.11.9.7,,,
ROL.11.9.8,rol_office_home_address_birthplace,county_parish_code,alt_coding_sys_ver_id,ROL.11.9.8,,,
ROL.11.9.9,rol_office_home_address_birthplace,county_parish_code,original_text,ROL.11.9.9,,,
ROL.11.9.10,rol_office_home_address_birthplace,county_parish_code,second_alt_id,ROL.11.9.10,,,
ROL.11.9.11,rol_office_home_address_birthplace,county_parish_code,second_alt_text,ROL.11.9.11,,,
ROL.11.9.12,rol_office_home_address_birthplace,county_parish_code,name_of_second_alt_coding_sys,ROL.11.9.12,,,
ROL.11.9.13,rol_office_home_address_birthplace,county_parish_code,second_alt_coding_sys_ver_id,ROL.11.9.13,,,
ROL.11.9.14,rol_office_home_address_birthplace,county_parish_code,coding_sys_oid,ROL.11.9.14,,,
ROL.11.9.15,rol_office_home_address_birthplace,county_parish_code,value_set_oid,ROL.11.9.15,,,
ROL.11.9.16,rol_office_home_address_birthplace,county_parish_code,value_set_ver_id,ROL.11.9.16,,,
ROL.11.9.17,rol_office_home_address_birthplace,county_parish_code,alt_coding_sys_oid,ROL.11.9.17,,,
ROL.11.9.18,rol_office_home_address_birthplace,county_parish_code,alt_value_set_oid,ROL.11.9.18,,,
ROL.11.9.19,rol_office_home_address_birthplace,county_parish_code,alt_value_set_ver_id,ROL.11.9.19,,,
ROL.11.9.20,rol_office_home_address_birthplace,county_parish_code,second_alt_coding_sys_oid,ROL.11.9.20,,,
ROL.11.9.21,rol_office_home_address_birthplace,county_parish_code,second_alt_value_set_oid,ROL.11.9.21,,,
ROL.11.9.22,rol_office_home_address_birthplace,county_parish_code,second_alt_value_set_ver_id,ROL.11.9.22,,,
ROL.11.10,rol_office_home_address_birthplace,census_tract,,ROL.11.10,,,
ROL.11.10.1,rol_office_home_address_birthplace,census_tract,primary_id,ROL.11.10.1,,,
ROL.11.10.2,rol_office_home_address_birthplace,census_tract,text,ROL.11.10.2,,,
ROL.11.10.3,rol_office_home_address_birthplace,census_tract,name_of_coding_sys,ROL.11.10.3,,,
ROL.11.10.4,rol_office_home_address_birthplace,census_tract,alt_identifier,ROL.11.10.4,,,
ROL.11.10.5,rol_office_home_address_birthplace,census_tract,alt_text,ROL.11.10.5,,,
ROL.11.10.6,rol_office_home_address_birthplace,census_tract,name_of_alt_coding_sys,ROL.11.10.6,,,
ROL.11.10.7,rol_office_home_address_birthplace,census_tract,coding_sys_ver_id,ROL.11.10.7,,,
ROL.11.10.8,rol_office_home_address_birthplace,census_tract,alt_coding_sys_ver_id,ROL.11.10.8,,,
ROL.11.10.9,rol_office_home_address_birthplace,census_tract,original_text,ROL.11.10.9,,,
ROL.11.10.10,rol_office_home_address_birthplace,census_tract,second_alt_id,ROL.11.10.10,,,
ROL.11.10.11,rol_office_home_address_birthplace,census_tract,second_alt_text,ROL.11.10.11,,,
ROL.11.10.12,rol_office_home_address_birthplace,census_tract,name_of_second_alt_coding_sys,ROL.11.10.12,,,
ROL.11.10.13,rol_office_home_address_birthplace,census_tract,second_alt_coding_sys_ver_id,ROL.11.10.13,,,
ROL.11.10.14,rol_office_home_address_birthplace,census_tract,coding_sys_oid,ROL.11.10.14,,,
ROL.11.10.15,rol_office_home_address_birthplace,census_tract,value_set_oid,ROL.11.10.15,,,
ROL.11.10.16,rol_office_home_address_birthplace,census_tract,value_set_ver_id,ROL.11.10.16,,,
ROL.11.10.17,rol_office_home_address_birthplace,census_tract,alt_coding_sys_oid,ROL.11.10.17,,,
ROL.11.10.18,rol_office_home_address_birthplace,census_tract,alt_value_set_oid,ROL.11.10.18,,,
ROL.11.10.19,rol_office_home_address_birthplace,census_tract,alt_value_set_ver_id,ROL.11.10.19,,,
ROL.11.10.20,rol_office_home_address_birthplace,census_tract,second_alt_coding_sys_oid,ROL.11.10.20,,,
ROL.11.10.21,rol_office_home_address_birthplace,census_tract,second_alt_value_set_oid,ROL.11.10.21,,,
ROL.11.10.22,rol_office_home_address_birthplace,census_tract,second_alt_value_set_ver_id,ROL.11.10.22,,,
ROL.11.11,rol_office_home_address_birthplace,rep_code,,ROL.11.11,,,
ROL.11.12,rol_office_home_address_birthplace,validity_range,,ROL.11.12,,,
ROL.11.12.1,rol_office_home_address_birthplace,validity_range,eff_from_date_time,ROL.11.12.1,,,
ROL.11.12.2,rol_office_home_address_birthplace,validity_range,eff_to_date_time,ROL.11.12.2,,,
ROL.11.13,rol_office_home_address_birthplace,eff_from_date_time,,ROL.11.13,,,
ROL.11.14,rol_office_home_address_birthplace,eff_to_date_time,,ROL.11.14,,,
ROL.11.15,rol_office_home_address_birthplace,expr_reason,,ROL.11.15,,,
ROL.11.15.1,rol_office_home_address_birthplace,expr_reason,primary_id,ROL.11.15.1,,,
ROL.11.15.2,rol_office_home_address_birthplace,expr_reason,text,ROL.11.15.2,,,
ROL.11.15.3,rol_office_home_address_birthplace,expr_reason,name_of_coding_sys,ROL.11.15.3,,,
ROL.11.15.4,rol_office_home_address_birthplace,expr_reason,alt_identifier,ROL.11.15.4,,,
ROL.11.15.5,rol_office_home_address_birthplace,expr_reason,alt_text,ROL.11.15.5,,,
ROL.11.15.6,rol_office_home_address_birthplace,expr_reason,name_of_alt_coding_sys,ROL.11.15.6,,,
ROL.11.15.7,rol_office_home_address_birthplace,expr_reason,coding_sys_ver_id,ROL.11.15.7,,,
ROL.11.15.8,rol_office_home_address_birthplace,expr_reason,alt_coding_sys_ver_id,ROL.11.15.8,,,
ROL.11.15.9,rol_office_home_address_birthplace,expr_reason,original_text,ROL.11.15.9,,,
ROL.11.15.10,rol_office_home_address_birthplace,expr_reason,second_alt_id,ROL.11.15.10,,,
ROL.11.15.11,rol_office_home_address_birthplace,expr_reason,second_alt_text,ROL.11.15.11,,,
ROL.11.15.12,rol_office_home_address_birthplace,expr_reason,name_of_second_alt_coding_sys,ROL.11.15.12,,,
ROL.11.15.13,rol_office_home_address_birthplace,expr_reason,second_alt_coding_sys_ver_id,ROL.11.15.13,,,
ROL.11.15.14,rol_office_home_address_birthplace,expr_reason,coding_sys_oid,ROL.11.15.14,,,
ROL.11.15.15,rol_office_home_address_birthplace,expr_reason,value_set_oid,ROL.11.15.15,,,
ROL.11.15.16,rol_office_home_address_birthplace,expr_reason,value_set_ver_id,ROL.11.15.16,,,
ROL.11.15.17,rol_office_home_address_birthplace,expr_reason,alt_coding_sys_oid,ROL.11.15.17,,,
ROL.11.15.18,rol_office_home_address_birthplace,expr_reason,alt_value_set_oid,ROL.11.15.18,,,
ROL.11.15.19,rol_office_home_address_birthplace,expr_reason,alt_value_set_ver_id,ROL.11.15.19,,,
ROL.11.15.20,rol_office_home_address_birthplace,expr_reason,second_alt_coding_sys_oid,ROL.11.15.20,,,
ROL.11.15.21,rol_office_home_address_birthplace,expr_reason,second_alt_value_set_oid,ROL.11.15.21,,,
ROL.11.15.22,rol_office_home_address_birthplace,expr_reason,second_alt_value_set_ver_id,ROL.11.15.22,,,
ROL.11.16,rol_office_home_address_birthplace,temporary_indicator,,ROL.11.16,,,
ROL.11.17,rol_office_home_address_birthplace,bad_address_indicator,,ROL.11.17,,,
ROL.11.18,rol_office_home_address_birthplace,address_usage,,ROL.11.18,,,
ROL.11.19,rol_office_home_address_birthplace,addressee,,ROL.11.19,,,
ROL.11.20,rol_office_home_address_birthplace,address_comment,,ROL.11.20,,,
ROL.11.21,rol_office_home_address_birthplace,pref_order,,ROL.11.21,,,
ROL.11.22,rol_office_home_address_birthplace,protection_code,,ROL.11.22,,,
ROL.11.22.1,rol_office_home_address_birthplace,protection_code,primary_id,ROL.11.22.1,,,
ROL.11.22.2,rol_office_home_address_birthplace,protection_code,text,ROL.11.22.2,,,
ROL.11.22.3,rol_office_home_address_birthplace,protection_code,name_of_coding_sys,ROL.11.22.3,,,
ROL.11.22.4,rol_office_home_address_birthplace,protection_code,alt_identifier,ROL.11.22.4,,,
ROL.11.22.5,rol_office_home_address_birthplace,protection_code,alt_text,ROL.11.22.5,,,
ROL.11.22.6,rol_office_home_address_birthplace,protection_code,name_of_alt_coding_sys,ROL.11.22.6,,,
ROL.11.22.7,rol_office_home_address_birthplace,protection_code,coding_sys_ver_id,ROL.11.22.7,,,
ROL.11.22.8,rol_office_home_address_birthplace,protection_code,alt_coding_sys_ver_id,ROL.11.22.8,,,
ROL.11.22.9,rol_office_home_address_birthplace,protection_code,original_text,ROL.11.22.9,,,
ROL.11.22.10,rol_office_home_address_birthplace,protection_code,second_alt_id,ROL.11.22.10,,,
ROL.11.22.11,rol_office_home_address_birthplace,protection_code,second_alt_text,ROL.11.22.11,,,
ROL.11.22.12,rol_office_home_address_birthplace,protection_code,name_of_second_alt_coding_sys,ROL.11.22.12,,,
ROL.11.22.13,rol_office_home_address_birthplace,protection_code,second_alt_coding_sys_ver_id,ROL.11.22.13,,,
ROL.11.22.14,rol_office_home_address_birthplace,protection_code,coding_sys_oid,ROL.11.22.14,,,
ROL.11.22.15,rol_office_home_address_birthplace,protection_code,value_set_oid,ROL.11.22.15,,,
ROL.11.22.16,rol_office_home_address_birthplace,protection_code,value_set_ver_id,ROL.11.22.16,,,
ROL.11.22.17,rol_office_home_address_birthplace,protection_code,alt_coding_sys_oid,ROL.11.22.17,,,
ROL.11.22.18,rol_office_home_address_birthplace,protection_code,alt_value_set_oid,ROL.11.22.18,,,
ROL.11.22.19,rol_office_home_address_birthplace,protection_code,alt_value_set_ver_id,ROL.11.22.19,,,
ROL.11.22.20,rol_office_home_address_birthplace,protection_code,second_alt_coding_sys_oid,ROL.11.22.20,,,
ROL.11.22.21,rol_office_home_address_birthplace,protection_code,second_alt_value_set_oid,ROL.11.22.21,,,
ROL.11.22.22,rol_office_home_address_birthplace,protection_code,second_alt_value_set_ver_id,ROL.11.22.22,,,
ROL.11.23,rol_office_home_address_birthplace,address_id,,ROL.11.23,,,
ROL.11.23.1,rol_office_home_address_birthplace,address_id,entity_id,ROL.11.23.1,,,
ROL.11.23.2,rol_office_home_address_birthplace,address_id,namespace_id,ROL.11.23.2,,,
ROL.11.23.3,rol_office_home_address_birthplace,address_id,universal_id,ROL.11.23.3,,,
ROL.11.23.4,rol_office_home_address_birthplace,address_id,universal_id_type,ROL.11.23.4,,,
ROL.12,rol_phone_num,,,ROL.12,,,
ROL.12.1,rol_phone_num,formatted_num,,ROL.12.1,,,
ROL.12.2,rol_phone_num,use_code,,ROL.12.2,,,
ROL.12.3,rol_phone_num,equipment_type,,ROL.12.3,,,
ROL.12.4,rol_phone_num,comm_address,,ROL.12.4,,,
ROL.12.5,rol_phone_num,country_code,,ROL.12.5,,,
ROL.12.6,rol_phone_num,area_city_code,,ROL.12.6,,,
ROL.12.7,rol_phone_num,local_number,,ROL.12.7,,,
ROL.12.8,rol_phone_num,extension,,ROL.12.8,,,
ROL.12.9,rol_phone_num,any_text,,ROL.12.9,,,
ROL.12.10,rol_phone_num,extension_prefix,,ROL.12.10,,,
ROL.12.11,rol_phone_num,speed_dial_code,,ROL.12.11,,,
ROL.12.12,rol_phone_num,unformatted_num,,ROL.12.12,,,
ROL.12.13,rol_phone_num,eff_from_date,,ROL.12.13,,,
ROL.12.14,rol_phone_num,eff_to_date,,ROL.12.14,,,
ROL.12.15,rol_phone_num,expr_reason,,ROL.12.15,,,
ROL.12.15.1,rol_phone_num,expr_reason,primary_id,ROL.12.15.1,,,
ROL.12.15.2,rol_phone_num,expr_reason,text,ROL.12.15.2,,,
ROL.12.15.3,rol_phone_num,expr_reason,name_of_coding_sys,ROL.12.15.3,,,
ROL.12.15.4,rol_phone_num,expr_reason,alt_identifier,ROL.12.15.4,,,
ROL.12.15.5,rol_phone_num,expr_reason,alt_text,ROL.12.15.5,,,
ROL.12.15.6,rol_phone_num,expr_reason,name_of_alt_coding_sys,ROL.12.15.6,,,
ROL.12.15.7,rol_phone_num,expr_reason,coding_sys_ver_id,ROL.12.15.7,,,
ROL.12.15.8,rol_phone_num,expr_reason,alt_coding_sys_ver_id,ROL.12.15.8,,,
ROL.12.15.9,rol_phone_num,expr_reason,original_text,ROL.12.15.9,,,
ROL.12.15.10,rol_phone_num,expr_reason,second_alt_id,ROL.12.15.10,,,
ROL.12.15.11,rol_phone_num,expr_reason,second_alt_text,ROL.12.15.11,,,
ROL.12.15.12,rol_phone_num,expr_reason,name_of_second_alt_coding_sys,ROL.12.15.12,,,
ROL.12.15.13,rol_phone_num,expr_reason,second_alt_coding_sys_ver_id,ROL.12.15.13,,,
ROL.12.15.14,rol_phone_num,expr_reason,coding_sys_oid,ROL.12.15.14,,,
ROL.12.15.15,rol_phone_num,expr_reason,value_set_oid,ROL.12.15.15,,,
ROL.12.15.16,rol_phone_num,expr_reason,value_set_ver_id,ROL.12.15.16,,,
ROL.12.15.17,rol_phone_num,expr_reason,alt_coding_sys_oid,ROL.12.15.17,,,
ROL.12.15.18,rol_phone_num,expr_reason,alt_value_set_oid,ROL.12.15.18,,,
ROL.12.15.19,rol_phone_num,expr_reason,alt_value_set_ver_id,ROL.12.15.19,,,
ROL.12.15.20,rol_phone_num,expr_reason,second_alt_coding_sys_oid,ROL.12.15.20,,,
ROL.12.15.21,rol_phone_num,expr_reason,second_alt_value_set_oid,ROL.12.15.21,,,
ROL.12.15.22,rol_phone_num,expr_reason,second_alt_value_set_ver_id,ROL.12.15.22,,,
ROL.12.16,rol_phone_num,protection_code,,ROL.12.16,,,
ROL.12.16.1,rol_phone_num,protection_code,primary_id,ROL.12.16.1,,,
ROL.12.16.2,rol_phone_num,protection_code,text,ROL.12.16.2,,,
ROL.12.16.3,rol_phone_num,protection_code,name_of_coding_sys,ROL.12.16.3,,,
ROL.12.16.4,rol_phone_num,protection_code,alt_identifier,ROL.12.16.4,,,
ROL.12.16.5,rol_phone_num,protection_code,alt_text,ROL.12.16.5,,,
ROL.12.16.6,rol_phone_num,protection_code,name_of_alt_coding_sys,ROL.12.16.6,,,
ROL.12.16.7,rol_phone_num,protection_code,coding_sys_ver_id,ROL.12.16.7,,,
ROL.12.16.8,rol_phone_num,protection_code,alt_coding_sys_ver_id,ROL.12.16.8,,,
ROL.12.16.9,rol_phone_num,protection_code,original_text,ROL.12.16.9,,,
ROL.12.16.10,rol_phone_num,protection_code,second_alt_id,ROL.12.16.10,,,
ROL.12.16.11,rol_phone_num,protection_code,second_alt_text,ROL.12.16.11,,,
ROL.12.16.12,rol_phone_num,protection_code,name_of_second_alt_coding_sys,ROL.12.16.12,,,
ROL.12.16.13,rol_phone_num,protection_code,second_alt_coding_sys_ver_id,ROL.12.16.13,,,
ROL.12.16.14,rol_phone_num,protection_code,coding_sys_oid,ROL.12.16.14,,,
ROL.12.16.15,rol_phone_num,protection_code,value_set_oid,ROL.12.16.15,,,
ROL.12.16.16,rol_phone_num,protection_code,value_set_ver_id,ROL.12.16.16,,,
ROL.12.16.17,rol_phone_num,protection_code,alt_coding_sys_oid,ROL.12.16.17,,,
ROL.12.16.18,rol_phone_num,protection_code,alt_value_set_oid,ROL.12.16.18,,,
ROL.12.16.19,rol_phone_num,protection_code,alt_value_set_ver_id,ROL.12.16.19,,,
ROL.12.16.20,rol_phone_num,protection_code,second_alt_coding_sys_oid,ROL.12.16.20,,,
ROL.12.16.21,rol_phone_num,protection_code,second_alt_value_set_oid,ROL.12.16.21,,,
ROL.12.16.22,rol_phone_num,protection_code,second_alt_value_set_ver_id,ROL.12.16.22,,,
ROL.12.17,rol_phone_num,shared_id,,ROL.12.17,,,
ROL.12.17.1,rol_phone_num,shared_id,entity_id,ROL.12.17.1,,,
ROL.12.17.2,rol_phone_num,shared_id,namespace_id,ROL.12.17.2,,,
ROL.12.17.3,rol_phone_num,shared_id,universal_id,ROL.12.17.3,,,
ROL.12.17.4,rol_phone_num,shared_id,universal_id_type,ROL.12.17.4,,,
ROL.12.18,rol_phone_num,pref_order,,ROL.12.18,,,
ROL.13,rol_person_location,,,ROL.13,,,
ROL.13.1,rol_person_location,point_of_care,,ROL.13.1,,,
ROL.13.1.1,rol_person_location,point_of_care,namespace_id,ROL.13.1.1,,,
ROL.13.1.2,rol_person_location,point_of_care,universal_id,ROL.13.1.2,,,
ROL.13.1.3,rol_person_location,point_of_care,universal_id_type,ROL.13.1.3,,,
ROL.13.2,rol_person_location,room,,ROL.13.2,,,
ROL.13.2.1,rol_person_location,room,namespace_id,ROL.13.2.1,,,
ROL.13.2.2,rol_person_location,room,universal_id,ROL.13.2.2,,,
ROL.13.2.3,rol_person_location,room,universal_id_type,ROL.13.2.3,,,
ROL.13.3,rol_person_location,bed,,ROL.13.3,,,
ROL.13.3.1,rol_person_location,bed,namespace_id,ROL.13.3.1,,,
ROL.13.3.2,rol_person_location,bed,universal_id,ROL.13.3.2,,,
ROL.13.3.3,rol_person_location,bed,universal_id_type,ROL.13.3.3,,,
ROL.13.4,rol_person_location,facility,,ROL.13.4,,,
ROL.13.4.1,rol_person_location,facility,namespace_id,ROL.13.4.1,,,
ROL.13.4.2,rol_person_location,facility,universal_id,ROL.13.4.2,,,
ROL.13.4.3,rol_person_location,facility,universal_id_type,ROL.13.4.3,,,
ROL.13.5,rol_person_location,status,,ROL.13.5,,,
ROL.13.6,rol_person_location,person_loc_type,,ROL.13.6,,,
ROL.13.7,rol_person_location,building,,ROL.13.7,,,
ROL.13.7.1,rol_person_location,building,namespace_id,ROL.13.7.1,,,
ROL.13.7.2,rol_person_location,building,universal_id,ROL.13.7.2,,,
ROL.13.7.3,rol_person_location,building,universal_id_type,ROL.13.7.3,,,
ROL.13.8,rol_person_location,loc_floor,,ROL.13.8,,,
ROL.13.9,rol_person_location,loc_desc,,ROL.13.9,,,
ROL.13.10,rol_person_location,cmprhnsv_loc_id,,ROL.13.10,,,
